wallet_address,score,cluster_label,anomaly_score,num_deposits,num_borrows,num_redeems,num_repays,num_liquidations,total_transactions,total_deposit_usd,total_borrow_usd,total_redeem_usd,redeem_to_deposit_ratio,avg_transaction_usd,max_transaction_usd,unique_assets_interacted,num_tx_types,wallet_lifetime_days,txs_per_day,num_days_active,tx_volatility,borrow_then_redeem_same_day,redeem_after_liquidation
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,375,0,0.15548671004576864,2,5,0,2,0,9,7.126171811965118e+19,3.6075664693400266e+20,0.0,0.0,7.2325633945888e+19,1.9923193128898393e+20,3,3,76,0.11842105263157894,5,1.3038404810405297,0,0
0x02688d5a7262c765ab251eedc673364e2a223f9c,275,0,0.07422141225304711,2,0,1,0,0,3,1.0601136663596152e+21,0.0,1.0527936317231855e+21,0.9930950473815073,7.043024326942669e+20,1.0527936317231855e+21,1,2,27,0.1111111111111111,2,0.7071067811865476,0,0
0x0268c472991073c5b959236d916b6801e5f0ac52,235,0,0.03159635577229307,2,0,0,0,0,2,1.0608500453925019e+18,0.0,0.0,0.0,5.3042502269625094e+17,1.0608500453925009e+18,2,1,6,0.3333333333333333,2,0.0,0,0
0x0268f26c311fee1e2652b78e0f4b186239bb30e3,280,0,0.17899978214783277,26,12,9,7,0,54,1.777536369755365e+20,89103675.64221625,1.1018030768803992e+20,0.6198484012071358,5.332110086365832e+18,2.955382314647685e+19,5,4,38,1.4210526315789473,9,4.183300132670378,1,0
0x02692deba5e6310b82cf8169058dda036cec8299,300,0,0.0960796785991213,11,0,2,0,0,13,1.134485194573346e+20,0.0,15029148.463688897,1.324754922812458e-13,8.726809189026896e+18,2.2474822926845854e+19,3,2,39,0.3333333333333333,10,0.48304589153964794,0,0
0x0269ae21dbae267fb041ee16ba8500dd0fde2f2d,340,0,0.21313740482572946,8,2,3,16,0,29,1.055946394645196e+22,2.5122078562388274e+21,1.8768460661481506e+21,0.17774065763809738,6.02043909323567e+20,6.745719406459739e+21,4,4,65,0.4461538461538462,22,0.7798878818298872,1,0
0x026a45e4ee23f6777ef668cc21ce816e791926fa,285,0,0.10852663929132879,6,2,1,1,0,10,2.4035011298700153e+19,5926681.573553307,5928996.71553961,2.4668166958008707e-13,2.403501129871795e+18,1.2979779260543832e+19,4,4,34,0.29411764705882354,5,1.4142135623730951,0,0
0x026a55d367905cc892280e5ba04d64e9d745b86c,423,0,0.4731842654028141,66,26,21,14,0,127,2.7146295375199994e+23,8.224053851445806e+22,1.7876094796831544e+23,0.6585095516628978,4.83225666996534e+21,2.84995839107715e+22,7,4,120,1.0583333333333333,37,3.0508700083431632,1,0
0x026a70d0c086a56cc9118ebd416e69cc15a0ad7b,227,0,0.016532018187576877,0,0,1,0,0,1,0.0,0.0,14411255628.34228,0.0,14411255628.34228,14411255628.34228,1,1,1,1.0,1,0.0,0,0
0x026a94e94cc11b082cd663b9d92fd07a6d708887,326,0,0.30107462667429846,15,13,8,7,0,43,4.908771665295786e+17,766128748.2225349,969072476.6524137,1.9741649087155505e-09,1.14157481170076e+16,4.9087716556048115e+17,2,4,72,0.5972222222222222,4,12.120918557051139,0,0
0x026ad6ecd5124809d5f3b393f6a94ac195ca55b9,448,0,0.23022820295274277,3,1,1,1,0,6,3.810062191009769e+20,2.028545706818531e+18,3996524.0581852295,1.048939323776771e-14,6.4177218419103e+19,3.671075375997934e+20,4,4,113,0.05309734513274336,3,1.7320508075688772,1,0
0x026ad881fc19964d8d184b4a691d049cc59a45a6,230,0,0.0,1,0,0,0,0,1,13631.25617639102,0.0,0.0,0.0,13631.25617639102,13631.25617639102,1,1,1,1.0,1,0.0,0,0
0x026b3b45e33986244fbbb060d1387bc896b0da8a,230,0,0.0,1,0,0,0,0,1,2.043382621724619e+17,0.0,0.0,0.0,2.043382621724619e+17,2.043382621724619e+17,1,1,1,1.0,1,0.0,0,0
0x026bdccdd3a4327905c1075ae4b90908ec027add,230,0,0.0,1,0,0,0,0,1,2.7213268500089233e+19,0.0,0.0,0.0,2.7213268500089233e+19,2.7213268500089233e+19,1,1,1,1.0,1,0.0,0,0
0x026c2da77a4584478550de459a6abb848519ffe4,722,1,0.7367570671155972,70,49,19,33,5,176,3.1963661403141255e+23,234834971437.6296,8.685469586500834e+22,0.27172949547160646,2.309609715322741e+21,3.843475027822877e+22,5,5,117,1.5042735042735043,28,7.773921946730776,1,1
0x026cfe8238076c5500416ce21c6c3b3e00484494,230,0,0.0,1,0,0,0,0,1,1094446.6583497876,0.0,0.0,0.0,1094446.6583497876,1094446.6583497876,1,1,1,1.0,1,0.0,0,0
0x026d639c41b00c686ad758543cf569dfcf2e3d4a,220,0,0.16691133751866336,11,7,8,7,0,33,9.814872163192861e+21,4.3685421500171944e+21,9.861485917496114e+21,1.0047492981597927,8.485218447151253e+20,5.362630040600795e+21,3,4,9,3.6666666666666665,9,2.5495097567963922,1,0
0x026d91ed039c1c67623df86c399c13deee6a9365,228,0,0.016389693535063574,2,0,0,0,0,2,2307297.1523216637,0.0,0.0,0.0,1153648.5761608318,1290529.4418115278,1,1,1,2.0,2,0.0,0,0
0x026dabd6be7ad158b76eb7a2a3d4f421f52902b6,237,0,0.016557234428532238,2,0,0,0,0,2,115049214.43795662,0.0,0.0,0.0,57524607.21897831,105064952.20088147,1,1,6,0.3333333333333333,2,0.0,0,0
0x026de7b3d021dd600438f69e49c0e34495bf0edc,245,0,0.16630762029974722,4,2,4,4,0,14,4.910383593974538e+21,29420194852.605488,9.862412833509173e+20,0.2008481138950366,4.211874912418363e+20,3.038570354408768e+21,5,4,22,0.6363636363636364,5,2.949576240750525,0,0
0x026e0a569b23b6afac6520a977fcb83192f370f1,381,0,0.1814874905375202,5,2,5,3,0,15,7.451872038472119e+21,1.5021159637513032e+21,7.193753161048842e+21,0.9653618746952879,1.1773070072123214e+21,6.455839626600005e+21,5,4,80,0.1875,3,1.0,1,0
0x026f1313e8e40682321b7c819223575a18e537a6,269,0,0.09562794774956801,2,0,1,0,0,3,3.318503390054816e+21,0.0,3.3309735852536334e+21,1.003757776844884,2.2164923251028163e+21,3.3309735852536334e+21,1,2,26,0.11538461538461539,2,0.7071067811865476,0,0
0x026f60f1b29eea84a8c02ec14f2edcb3369a8c7a,233,0,0.02949381808415898,2,0,0,0,0,2,9771186502824214.0,0.0,0.0,0.0,4885593251412107.0,9771186501708628.0,2,1,5,0.4,2,0.0,0,0
0x027011c0fd7e86ab7fcab831b204fddfb6af2ed7,214,0,0.14917131666013414,7,4,1,2,0,14,5.269479631330165e+21,2.821977710720627e+21,4.699130291540006e+19,0.008917636313841891,6.204983147805852e+20,5.109118323533621e+21,5,4,6,2.3333333333333335,3,2.309401076758503,1,0
0x02703abfdc84e7614bdc52f9e65952a8c0ac4a2a,228,0,0.020600102096621276,1,1,0,0,0,2,1.1365237938343968e+17,1.1365237938343968e+16,0.0,0.0,6.250880866089182e+16,1.1365237938343968e+17,1,2,1,2.0,1,0.0,0,0
0x02704afeed85438de25e9c73ca719b6940e2ae02,227,0,0.012555484009238782,1,0,0,0,0,1,3.124289850214588e+20,0.0,0.0,0.0,3.124289850214588e+20,3.124289850214588e+20,1,1,1,1.0,1,0.0,0,0
0x02706710a0bd191361d1935d74e812a9c588cd05,239,0,0.23208691041464105,44,11,10,7,0,72,3.1705167212669e+21,1587932060.341005,3192529101.1610518,1.0069428367138072e-12,4.403495446212776e+19,4.766111380584009e+20,5,4,23,3.130434782608696,21,3.5010202594590702,1,0
0x02708e817ac0bf55c3be213a59fbf133f1ef741e,230,0,0.0,1,0,0,0,0,1,1573586.767109932,0.0,0.0,0.0,1573586.767109932,1573586.767109932,1,1,1,1.0,1,0.0,0,0
0x0272af7b463992f2ede10d8f67da310ee493caec,234,0,0.022824776331316708,1,0,1,0,0,2,110120823.60549249,0.0,110005311.73452091,0.998951044251309,110063067.67000669,110120823.60549249,1,2,5,0.4,2,0.0,0,0
0x0272c4b2d9fff2b858a0cae4ddbf162b7871bd20,230,0,0.0,1,0,0,0,0,1,12789.371722430371,0.0,0.0,0.0,12789.371722430371,12789.371722430371,1,1,1,1.0,1,0.0,0,0
0x0272ee737cde66c1b4d41fe77eaed028d209a477,230,0,0.0,1,0,0,0,0,1,1.6635800020000018e+16,0.0,0.0,0.0,1.6635800020000018e+16,1.6635800020000018e+16,1,1,1,1.0,1,0.0,0,0
0x027342b26e74ff005755d532f4035ec78822621b,226,0,0.03051780162619016,1,1,0,0,0,2,2.347018571724983e+16,5004339524527328.0,0.0,0.0,1.423726262088858e+16,2.347018571724983e+16,2,2,1,2.0,1,0.0,0,0
0x02736d5c8dcea65539993d143a3de90cebca9c3c,357,0,0.3450804030905567,42,31,15,23,0,111,1.1438973981129573e+23,2.5740017997888115e+21,6.228182901151941e+22,0.5444704141670687,1.6383601147986486e+21,1.5921128268911346e+22,5,4,82,1.353658536585366,31,2.3912924475882233,1,0
0x02744561ef8292feec44b87d08e8961bb4e29bd8,349,0,0.20224009314472044,7,7,23,6,0,43,1.0066439997067855e+22,4.998394581238314e+21,1.5962787669091163e+22,1.585743090282244,8.393174109010381e+20,6.750317267901287e+21,3,4,69,0.6231884057971014,10,3.198958163736021,1,0
0x02747fbebef61554592e17ef33d645a3780890b4,230,0,0.0,1,0,0,0,0,1,1.1455225603959357e+18,0.0,0.0,0.0,1.1455225603959357e+18,1.1455225603959357e+18,1,1,1,1.0,1,0.0,0,0
0x02752126b20e1ac22e068e29a12bc03d206711f4,242,0,0.016557234428532238,2,0,0,0,0,2,2.132372640824511e+18,0.0,0.0,0.0,1.0661863204122555e+18,1.1364484970901386e+18,1,1,8,0.25,2,0.0,0,0
0x027747771ce20e60d24344e2a62a1377960cced0,310,0,0.1968293310882143,18,7,3,0,0,28,2.351614253493419e+22,1.4673141922477644e+22,3.125565144234453e+21,0.13291147302714712,1.4755303429159392e+21,4.902862541955429e+21,4,3,51,0.5490196078431373,12,1.556997888323046,1,0
0x027763281d2088f8e23a42be830c244631e344ce,230,0,0.0,1,0,0,0,0,1,1885496.8095062824,0.0,0.0,0.0,1885496.8095062824,1885496.8095062824,1,1,1,1.0,1,0.0,0,0
0x0277c418ad9186e3de965d28da09ca265314e6ae,230,0,0.0,1,0,0,0,0,1,1295772.6540682858,0.0,0.0,0.0,1295772.6540682858,1295772.6540682858,1,1,1,1.0,1,0.0,0,0
0x027937f64f35377f87e8a8318c0370d74b456cc8,227,0,0.09808945711342801,3,1,0,0,0,4,5.557541767318221e+21,3.654024881577711e+20,0.0,0.0,1.480736063868998e+21,4.3264693024023134e+21,1,2,8,0.5,3,0.5773502691896257,0,0
0x0279431a5e11d234dcf1d4493494db9f06ea42cd,222,0,0.045765727927449706,1,0,0,0,0,1,1.5160769284983378e+21,0.0,0.0,0.0,1.5160769284983378e+21,1.5160769284983378e+21,1,1,1,1.0,1,0.0,0,0
0x0279a66c8fc0e8437c4c3fbd428da735c830ef16,230,0,0.0,1,0,0,0,0,1,1.5867595507995233e+18,0.0,0.0,0.0,1.5867595507995233e+18,1.5867595507995233e+18,1,1,1,1.0,1,0.0,0,0
0x0279ef39c3029af541cbabcf8e83afa0c96e8782,229,0,0.015485685015710971,1,0,1,0,0,2,806847.938857206,0.0,799112.6980421363,0.9904130128583761,802980.3184496711,806847.938857206,1,2,1,2.0,1,0.0,0,0
0x0279fec16f8d9195ac8345eebd1b6786e3336519,362,0,0.10299052618017292,3,0,1,0,0,4,7.774908470927938e+20,0.0,47771720.190865,6.144345025988895e-14,1.943727117732104e+20,6.618053347489567e+20,3,2,66,0.06060606060606061,3,0.5773502691896257,0,0
0x027a12b07a0b4f8199fea7e1b09ee9907a995390,230,0,0.0,1,0,0,0,0,1,16375277.562461773,0.0,0.0,0.0,16375277.562461773,16375277.562461773,1,1,1,1.0,1,0.0,0,0
0x027aa5f566399e167351f745a3bd80d8bacaa755,230,0,0.0,1,0,0,0,0,1,1.0399343067914616e+18,0.0,0.0,0.0,1.0399343067914616e+18,1.0399343067914616e+18,1,1,1,1.0,1,0.0,0,0
0x027af3fec91de9714ad0540be7b03487f332238d,300,0,0.34184813029327327,0,3,3,9,0,15,0.0,8.015966449742043e+21,1.7123864531789794e+23,0.0,1.2519591449668067e+22,9.95941797810076e+22,5,3,58,0.25862068965517243,9,1.3228756555322951,0,0
0x027b2fdf7b0793679acde003a5e22e17a4803fed,228,0,0.020600102096621276,1,1,0,0,0,2,2.260555020023533e+17,1.1302775100117666e+17,0.0,0.0,1.69541626501765e+17,2.260555020023533e+17,1,2,1,2.0,1,0.0,0,0
0x027b6146248b3a7648e7c7e243bd01e1704bc3ca,218,0,0.21760352533551341,2,3,2,1,0,8,6.918634068991379e+22,30498983782.314297,7.913545010030738e+22,1.1438016422198782,1.8540223848785268e+22,5.424793348517592e+22,3,4,13,0.6153846153846154,5,0.5477225575051661,0,0
0x027be761f83937636dc3bf635e2868f8c60d4e99,230,0,0.0,1,0,0,0,0,1,3.681149484284333e+18,0.0,0.0,0.0,3.681149484284333e+18,3.681149484284333e+18,1,1,1,1.0,1,0.0,0,0
0x027c04aae42b4143f5718ab191ef5668c268c09b,340,0,0.2893251692394293,19,15,0,1,0,35,2.9186974477675112e+20,123122495.14847583,0.0,0.0,8.339135565053641e+18,1.3984310615463905e+20,5,3,71,0.49295774647887325,24,1.0206207261596572,0,0
0x027c50af86f3e7e4663f9933e48be032720fa8ff,230,0,0.0,1,0,0,0,0,1,1.0330625244845672e+18,0.0,0.0,0.0,1.0330625244845672e+18,1.0330625244845672e+18,1,1,1,1.0,1,0.0,0,0
0x027cb2d88746942364a7f8af881f3b69e9d08662,224,0,0.05906629332739482,2,2,0,0,0,4,3.678067991303899e+19,2.75305274425543e+19,0.0,0.0,1.6077801838898321e+19,3.678067991301141e+19,2,2,1,4.0,1,0.0,0,0
0x027cedb5d69afdd68ce27cf58dd6d05a72edc4f6,468,0,0.5448062069966578,47,33,35,32,0,147,2.0940421974852086e+23,4.983794565025891e+21,8.410322937680945e+22,0.40163101525753053,2.0305526781688202e+21,5.8986219546371e+22,7,4,144,1.0208333333333333,47,2.006695545424343,1,0
0x027e5ccac847d32be8ed742741d83a02fd9569b3,230,0,0.0,1,0,0,0,0,1,1.768440442832027e+17,0.0,0.0,0.0,1.768440442832027e+17,1.768440442832027e+17,1,1,1,1.0,1,0.0,0,0
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,221,0,0.0783363967019088,1,2,0,1,0,4,7.722986907400014e+18,2997316.985809815,0.0,0.0,1.9307467268515036e+18,7.722986907400014e+18,2,3,1,4.0,1,0.0,0,0
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,212,0,0.11794471614790734,1,1,1,1,0,4,4.5738635584887833e+21,8.997754566635114e+20,4.214719454580262e+21,0.9214790517216076,2.647033481599017e+21,4.5738635584887833e+21,2,4,1,4.0,2,1.4142135623730951,0,0
0x027f08f671c30de73da57a5e17c9a052e6fff567,192,0,0.20961980633770697,0,0,1,0,0,1,0.0,0.0,3.9971877997292795e+22,0.0,3.9971877997292795e+22,3.9971877997292795e+22,1,1,1,1.0,1,0.0,0,0
0x027f4228e1c3080b77547885ca9297c2a410ce75,230,0,0.0,1,0,0,0,0,1,1.0330625244845672e+18,0.0,0.0,0.0,1.0330625244845672e+18,1.0330625244845672e+18,1,1,1,1.0,1,0.0,0,0
0x027f8eb5a7e2607c679b797dcd10193f03238ae0,230,0,0.0,1,0,0,0,0,1,3.569089032159922e+18,0.0,0.0,0.0,3.569089032159922e+18,3.569089032159922e+18,1,1,1,1.0,1,0.0,0,0
0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107,229,0,0.015485685015710971,1,0,1,0,0,2,2932890921.41252,0.0,2932891277.6704507,1.0000001214698877,2932891099.5414853,2932891277.6704507,1,2,1,2.0,1,0.0,0,0
0x027fcbfa8ac860652c516b16a2f02080917489d2,264,0,0.2249743983897715,9,6,3,3,0,21,4.26758407206188e+22,3.3963745242969362e+22,4.311911486179228e+22,1.010387004302397,7.337682122845362e+21,4.311911486171522e+22,2,4,34,0.6176470588235294,6,2.345207879911715,0,0
0x027ffd3c119567e85998f4e6b9c3d83d5702660c,170,0,0.3375415467308764,1,0,0,0,0,1,9.986946468020893e+22,0.0,0.0,0.0,9.986946468020893e+22,9.986946468020893e+22,1,1,1,1.0,1,0.0,0,0
0x02803ab2f41603f75d57ab98871baf84b0c80e90,257,0,0.17140241130000813,26,1,0,1,0,28,1.5863146031398294e+22,2503611947.7025027,0.0,0.0,5.6654092969297635e+20,1.4057667887834553e+22,3,3,26,1.0769230769230769,17,0.701888209634219,0,0
0x02803b28b29a24d895e523fbfa561700e01b09de,230,0,0.0,1,0,0,0,0,1,1117495.3003059719,0.0,0.0,0.0,1117495.3003059719,1117495.3003059719,1,1,1,1.0,1,0.0,0,0
0x028062ffc2a94ca94e464240142c956d10fa449d,244,0,0.0864155703891841,0,1,1,2,0,4,0.0,133372505279.69797,174202648357.67538,0.0,143819379679.7308,174202648357.67538,1,3,14,0.2857142857142857,2,0.0,0,0
0x0280ce4e1add2b66e6fb0588976dec050c141135,230,0,0.0,1,0,0,0,0,1,211460654.21796855,0.0,0.0,0.0,211460654.21796855,211460654.21796855,1,1,1,1.0,1,0.0,0,0
0x0281531ebed0d369e29f29bb4295be46113e422b,334,0,0.5209124817278052,44,18,24,19,0,105,5.715342375329457e+23,5.412569221902421e+23,5.694240704693543e+23,0.9963078903676881,2.1223185232094443e+22,2.4544779921316385e+23,6,4,86,1.2209302325581395,20,5.561853155767041,1,0
0x028179cc3d6dd3e3f98086134062eb1f7236ae1b,230,0,0.0,1,0,0,0,0,1,1904708.0513366128,0.0,0.0,0.0,1904708.0513366128,1904708.0513366128,1,1,1,1.0,1,0.0,0,0
0x0281817134298991d74fb31dcb3efa1e936a4c25,213,0,0.23437788836141793,15,7,23,8,0,53,4.700173718588737e+20,1.2222445315292366e+20,6.146562624446388e+20,1.307730946228077,2.315249545844255e+19,2.3010135193132047e+20,5,4,13,4.076923076923077,9,5.904329861306117,1,0
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,357,0,0.1645851517790157,6,4,2,1,0,13,4.263037649561775e+20,1.2964257996495225e+20,2.0686509626347454e+20,0.4852528015668347,6.5065071037802684e+19,1.472174165960139e+20,4,4,70,0.18571428571428572,4,2.8722813232690143,1,0
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,217,0,0.16057948448427042,7,3,12,3,0,25,5.011811645274554e+20,1.4629395433361947e+20,4.697876492288218e+20,0.9373609434659554,5.056464265183254e+19,1.505661312237779e+20,5,4,8,3.125,4,2.9860788111948193,1,0
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,213,0,0.12033840619581009,1,1,1,1,0,4,2.050905874191313e+21,701875677.8164797,2.0421971443645984e+21,0.9957537154989385,1.0232757546393288e+21,2.050905874191313e+21,2,4,1,4.0,1,0.0,1,0
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,226,0,0.021852899055399205,1,0,0,0,0,1,8.991524916781409e+20,0.0,0.0,0.0,8.991524916781409e+20,8.991524916781409e+20,1,1,1,1.0,1,0.0,0,0
0x02835133eb28375ad3e326843cf7c60ae4ee2634,230,0,0.0,1,0,0,0,0,1,997021.7364607069,0.0,0.0,0.0,997021.7364607069,997021.7364607069,1,1,1,1.0,1,0.0,0,0
0x02837591442503df088054033a4b4df8f2761267,230,0,0.0,1,0,0,0,0,1,1111867.8424117726,0.0,0.0,0.0,1111867.8424117726,1111867.8424117726,1,1,1,1.0,1,0.0,0,0
0x028376711aef541bf1424ac8ac0aba60ec91df46,221,0,0.04966025100076553,1,0,0,0,0,1,1.82199858537167e+21,0.0,0.0,0.0,1.82199858537167e+21,1.82199858537167e+21,1,1,1,1.0,1,0.0,0,0
0x0283b39a24e3c67e48fcb05dbcff44b31a0e41c2,230,0,0.0,1,0,0,0,0,1,1.1542037909691402e+18,0.0,0.0,0.0,1.1542037909691402e+18,1.1542037909691402e+18,1,1,1,1.0,1,0.0,0,0
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,225,0,0.07501400712095023,2,2,1,1,0,6,310933593784.67816,1203689697.0333834,274135185522.59744,0.881651873590849,97913135631.22191,274135185522.59744,2,4,5,1.2,4,0.5773502691896257,0,0
0x0284481639f1c8e0cf1e071d644181d7ad876293,228,0,0.020600102096621276,1,1,0,0,0,2,2.126915751130869e+16,4790350790835290.0,0.0,0.0,1.3029754151071988e+16,2.126915751130869e+16,1,2,1,2.0,1,0.0,0,0
0x028560d6943435b7e129c1872b67f36d65ce3b41,326,0,0.10677722667594033,4,1,1,1,0,7,1.3250817099210042e+21,6.335220467379604e+20,9.258912264578639e+20,0.6987427413159764,4.957862431679298e+20,9.258912264578639e+20,2,4,51,0.13725490196078433,4,0.9574271077563381,0,0
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,226,0,0.03051780162619016,1,1,0,0,0,2,5.130157129754738e+16,4989199693515554.0,0.0,0.0,2.8145385495531464e+16,5.130157129754738e+16,2,2,1,2.0,1,0.0,0,0
0x028641d71b87eb53da604565ed4fca4f7585f663,237,0,0.08905699867523777,1,1,1,3,0,6,1.1367553656041013e+21,721732583.4056374,1.1980802041028535e+21,1.0539472610856448,3.891392616180665e+20,1.1980802041028535e+21,2,4,12,0.5,3,1.0,0,0
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,211,0,0.1626802927849789,3,4,7,4,0,18,2.402573483892488e+21,8.919498240253656e+20,1.0904661705752062e+21,0.45387422190663085,2.603030297691196e+20,9.927793306742413e+20,4,4,7,2.5714285714285716,3,4.58257569495584,0,0
0x028a9d6c53b9388260474435e6781c8237adf1fe,224,0,0.05847382074842208,2,2,0,0,0,4,1.0632223657650031e+18,3301472100594658.0,0.0,0.0,2.6663095946639946e+17,1.0072632938826345e+18,2,2,1,4.0,1,0.0,0,0
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,230,0,0.0,1,0,0,0,0,1,1174213.0365525978,0.0,0.0,0.0,1174213.0365525978,1174213.0365525978,1,1,1,1.0,1,0.0,0,0
0x028b71522a2f1e60270bc545827045a6d88bb2a5,230,0,0.0,1,0,0,0,0,1,1.965659796736004e+17,0.0,0.0,0.0,1.965659796736004e+17,1.965659796736004e+17,1,1,1,1.0,1,0.0,0,0
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,227,0,0.016532018187576877,0,0,1,0,0,1,0.0,0.0,18299892.126483537,0.0,18299892.126483537,18299892.126483537,1,1,1,1.0,1,0.0,0,0
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,221,0,0.15852512783440695,10,7,12,6,0,35,1.6031331033231388e+21,6.755503894608899e+20,1.3493194407752054e+21,0.8416764883578273,1.1766532632335868e+20,8.945258113719494e+20,4,4,10,3.5,3,4.163331998932265,1,0
0x028bb67ffc951c70e17826a916a9364f54e11e0d,230,0,0.0,1,0,0,0,0,1,1.576872482945612e+18,0.0,0.0,0.0,1.576872482945612e+18,1.576872482945612e+18,1,1,1,1.0,1,0.0,0,0
0x028c0a2384ee76c564023f477b5d318a89161c16,269,0,0.17115229173484758,13,0,8,0,0,21,7.251816564493086e+20,0.0,1.1027257369276919e+20,0.1520620008960161,3.978353476867036e+19,2.4414389013972877e+20,5,2,32,0.65625,11,1.5782614139961386,0,0
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,376,0,0.29340227513507094,29,10,1,0,0,40,2.9765179047817788e+22,6.995279583323276e+21,1.76043324372117e+21,0.05914405019680991,9.630222968715557e+20,5.60898000000001e+21,6,3,87,0.45977011494252873,17,1.9666334327534274,0,0
0x028c6ca71aee61d84266c8ebd639e2db5800018c,230,0,0.0,1,0,0,0,0,1,1111407.2426896275,0.0,0.0,0.0,1111407.2426896275,1111407.2426896275,1,1,1,1.0,1,0.0,0,0
0x028d10812993bf789c9c8789316f03e1985f07f2,360,0,0.18011801230048438,4,1,7,1,0,13,2.6938346435753596e+22,12012302962.532372,74938993265.95642,2.7818705741527825e-12,2.072180495065584e+21,2.6938346435711523e+22,3,4,72,0.18055555555555555,4,2.6299556396765835,1,0
0x028d51a69dd481428f5f1f3b222fd7328f155403,230,0,0.0,1,0,0,0,0,1,1.004910755186299e+18,0.0,0.0,0.0,1.004910755186299e+18,1.004910755186299e+18,1,1,1,1.0,1,0.0,0,0
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,248,0,0.02383922348188777,2,0,0,0,0,2,1206582.2331530321,0.0,0.0,0.0,603291.1165765161,1107104.06544074,1,1,11,0.18181818181818182,2,0.0,0,0
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,189,0,0.37309208354577916,13,8,0,3,0,24,2.819395205662386e+23,5.8431929609615026e+22,0.0,0.0,1.631875934100825e+22,5.4788488931061845e+22,4,3,13,1.8461538461538463,5,4.494441010848846,0,0
0x028e086f46912e677b909e30500c535aa10766b9,245,0,0.1435786333686206,5,3,6,3,0,17,4.89796280000416e+21,3671396249.5456715,5.346093011085935e+21,1.0914931838766508,6.025915182998554e+20,2.7698789285937865e+21,2,4,21,0.8095238095238095,4,4.031128874149275,0,0
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,223,0,0.05318166826030011,2,1,0,0,0,3,4.146968578817261e+16,49797.97511120574,0.0,0.0,1.3823228596074136e+16,4.146968576792921e+16,3,2,1,3.0,1,0.0,0,0
0x028edad1e233e1d094925ee54d71368bce668f36,266,0,0.23838447436763532,22,25,6,12,0,65,3.286233513316945e+21,6.002075849900989e+21,1.920778275839385e+21,0.5844923277836869,1.9973000201274733e+20,1.0072319583506107e+21,6,4,35,1.8571428571428572,20,1.943274501832843,1,0
0x028f328c1e4ca62717b830db377ee1582bc1ece2,438,0,0.2800772932666226,13,3,13,1,0,30,9.883518432956564e+21,3946646560.2308526,8.039957494585894e+21,0.813471189346567,5.974491975850164e+20,3.474188637192639e+21,5,4,112,0.26785714285714285,15,1.2535663410560174,0,0
0x028ff776949531aada1fe98372b0f596cf170563,268,0,0.14122876803431034,5,3,6,3,0,17,3446068633.0314584,1939803347.9900107,3457616100.256675,1.0033509104010672,635079465.0913818,994626070.7356004,1,4,29,0.5862068965517241,5,1.5165750888103102,1,0
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,228,0,0.016389693535063574,2,0,0,0,0,2,3.2376920780653143e+18,0.0,0.0,0.0,1.6188460390326572e+18,1.671582095788342e+18,1,1,1,2.0,2,0.0,0,0
0x029083b69bbba772dafec650c4e23f6490d93125,268,0,0.32161655809399764,1,1,1,1,4,8,1.0022981092475132e+22,4.193828581005131e+21,9.963102480553845e+21,0.99402586801583,3.5452173938895335e+21,1.0022981092475132e+22,3,5,43,0.18604651162790697,4,1.4142135623730951,1,0
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,251,0,0.030374925193424895,1,0,1,0,0,2,101841656.82489595,0.0,102516034.19024843,1.0066218224091934,102178845.50757219,102516034.19024843,1,2,13,0.15384615384615385,2,0.0,0,0
0x0291f3886409579b55806283a1e3865b82d2ff74,360,0,0.21817533263371638,13,0,3,0,0,16,1.961245071528123e+22,0.0,1.2577624970202964e+22,0.6413081747301976,2.0118797303427624e+21,1.1264897302577222e+22,4,2,74,0.21621621621621623,9,0.8333333333333334,0,0
0x02924ba1974a33fe4563a1f2b762847a2233d496,217,0,0.13968204407016696,5,1,6,2,0,14,8.314628948191035e+21,12975745959.276306,8.20608900628434e+21,0.9869459067165818,1.180051282464383e+21,8.309169181233627e+21,4,4,8,1.75,4,3.696845502136472,1,0
